"PRODUCT_ID","LANGUAGE_ID","TRANSLATED_NAME","TRANSLATED_DESCRIPTION"
1739,"S","SDRAM - 128 MB","SDRAM-minne p? 128 MB. Med SDRAM f?r du ?tkomsthastigheter upp till 100 MHz, vilket ?r fyra g?nger hastigheten hos standard-DRAM-minnen. Det g?r dock bara att utnyttja SDRAM fullt ut p? datorer som ?r konstruerade f?r att hantera SDRAM. SDRAM finns f?r DIMM-minnen p? 5 och 3,3 volt."
1739,"SF","SDRAM - 128 Mt","128 megatavun SDRAM. SDRAM voi k?sitell? tietoa jopa 100 megahertsin nopeudella, mik? on jopa nelj? kertaa tavallista DRAM-muistia nopeammin. SDRAM-muistin t?ysi hy?ty saavutetaan kuitenkin vain tietokoneissa, jotka on suunniteltu k?ytt?m??n kyseist? muistia. SDRAM-muistia on saatavana 3,3 ja 5 voltin DIMM-kampoina."
1739,"SK","SDRAM - 128 MB","Pam?? SDRAM - kapacita 128 MB. SDRAM m??e pristupova? k d?tam r?chlos?ou a? do 100 MHz, ?o je a? ?tyrikr?t r?chlej?ie ako ?tandardn? DRAM. V?hody SDRAM v?ak mo?no plne realizova? len na po??ta?och skon?truovan?ch na podporu SDRAM. SDRAM je k dispoz?cii pre 5 a 3,3 voltov? DIMM."
1739,"TH","SDRAM - 128 MB","??????????? SDRAM ???? 128 MB ??????????? SDRAM ??????????????????????????????? 100 MHz ???????????? DRAM ?????????? 4 ???? ?????????????????????? SDRAM ???????????????????????????????????????????????????????????????????????? SDRAM ???????? ????????????????? SDRAM ??????? DIMM ??????? 5 ??? 3.3 ?????"
1739,"TR","SDRAM - 128 MB","SDRAM bellek, 128 MB kapasite. SDRAM, standart DRAM'lerden en ?ok d?rt kat fazla olan 100 MHz h?zdaki verilere eri?ebilir. SDRAM'nin avantajlar? tam olarak uygulanabilir, ancak, bu sadece SDRAM'yi destekleyecek ?ekilde tasarlanm?? bilgisayarda yap?labilir. SDRAM 5 ve 3,3 volt DIMM'ler halinde mevcuttur."
1739,"US","SDRAM - 128 MB","SDRAM memory, 128 MB capacity. SDRAM can access data at speeds up to 100 MHz, which is up to four times as fast as standard DRAMs. The advantages of SDRAM can be fully realized, however, only by computers designed to support SDRAM. SDRAM is available on 5 and 3.3 volt DIMMs."
1739,"ZHS","SDRAM - 128 MB","128MB SDRAM ????SDRAM ?????????? 100MHz, ??? DRAM ????SDRAM ????????, ??????????????? SDRAM?SDRAM ????? 5 ???? 3.3 ? ??? DIMM?"
1739,"ZHT","SDRAM - 128 MB","SDRAM ????128 MB ???SDRAM ???????? 100 MHz ???? DRAM ????SDRAM ???????????????????? SDRAM ?????SDRAM ???? 5 ??? 3.3 ??? DIMM?"
1740,"AR","TD 12GB/DAT","???? ????? ??????? -??? 12 ???? ????? ???? DAT."
1740,"CA","TD 12GB/DAT","Unitat de cinta - 12 gigabytes de capacitat, format DAT."
1740,"CS","TD 12GB/DAT","P?skov? jednotka - kapacita 12 gigabyt?, form?t DAT."
1740,"D","TD 12GB/DAT","Bandlaufwerk - 12 GB Kapazit?t, DAT-Format."
1740,"DK","TD 12GB/DAT","B?ndstation - 12 GB kapacitet, DAT-format."
1740,"E","TD 12GB/DAT","Unidad de cinta: 12 GB de capacidad, formato DAT."
1740,"EL","TD 12GB/DAT","?????? ??????? - ???????????? 12 gigabyte, ????? DAT."
1740,"ESA","TD 12GB/DAT","Unidad de cinta: 12 GB de capacidad, formato DAT."
1740,"F","TD 12GB/DAT","D?rouleur de bande - 12 Go, format DAT."
1740,"FRC","TD 12GB/DAT","D?rouleur de bande - 12 Go, format DAT."
1740,"HU","TD 12GB/DAT","Szalagos meghajt? - 12 GB-os kapacit?s, DAT-form?tum"
1740,"I","TD 12GB/DAT","Unit? nastro - 2 gigabyte di capacit?, formato DAT."
1740,"IW","TD 12GB/DAT","???? ????? - ?????? 12 gigabyte, ????? DAT."
1740,"JA","TD 12GB/DAT","??????? - 12GB???DAT???????"
1740,"KO","TD 12GB/DAT","??? ???? - ?? 12GB, DAT ??."
1740,"N","TD 12GB/DAT","Magnetb?ndstasjon - Kapasitet 12 GB, DAT-format."
1740,"NL","TD 12GB/DAT","Tapestation - Opslagcapaciteit van 12 GB, DAT-formaat."
1740,"PL","TD 12GB/DAT","Nap?d ta?my - 12 GB, format DAT."
1740,"PT","TD 12GB/DAT","Unidade de suporte magn?tico - 12 gigabytes de capacidade, formato DAT."
1740,"PTB","TD 12GB/DAT","Unidade de fita - capacidade de 12 GB, formato DAT."
1740,"RO","TD 12GB/DAT","Unitate de band? - capacitate de 12GO, format DAT."
1740,"RU","TD 12GB/DAT","?????????? ?? ????????? ????? - ??????? 12 ??, ?????? DAT."
1740,"S","TD 12GB/DAT","Bandenhet p? 12 GB, DAT-format."
1740,"SF","Nauha-asema 12 Gt/DAT","12 gigatavun DAT-nauha-asema."
1740,"SK","TD 12GB/DAT","P?skov? mechanika - kapacita 12 GB, form?t DAT."
1740,"TH","TD 12GB/DAT","???????? - ?????? 12 ???????? ?????? DAT"
1740,"TR","TD 12GB/DAT","Teyp s?r?c? - 12 gb kapasite, DAT format?."
1740,"US","TD 12GB/DAT","Tape drive - 12 gigabyte capacity, DAT format."
1740,"ZHS","TD 12GB/DAT","12GB ?????, ?? DAT ???"
1740,"ZHT","TD 12GB/DAT","??? - 12 GB ???DAT ???"
1742,"AR","CD-ROM 500/16x","???? ????? CD? ????? ???? ???? 16x? ???? ?????? ????? 500 ???? ????."
1742,"CA","CD-ROM 500/16x","Unitat de CD, nom?s de lectura, 16x de velocitat, capacitat m?xima de 500 MB."
1742,"CS","CD-ROM 500/16x","CD mechanika, jen pro ?ten?, rychlost 16x, maxim?ln? kapacita 500 MB."
1742,"D","CD-ROM 500/16x","CD-Laufwerk, schreibgesch?tzt, Geschwindigkeit 16x, max.Kapazit?t 500 MB."
1742,"DK","CD-ROM 500/16x","CD-rom-drev, 16x hastighed, maksimum kapacitet 500 MB."
1742,"E","CD-ROM 500/16x","Unidad de CD, de s?lo lectura, con una velocidad de 16x, 500 MB de capacidad m?xima."
1742,"EL","CD-ROM 500/16x","?????? CD-ROM, ???? ?????????, ???????? 16x, ??????? ???????????? 500 MB."
1742,"ESA","CD-ROM 500/16x","Unidad de CD, de s?lo lectura, con una velocidad de 16x, 500 MB de capacidad m?xima."
1742,"F","CD-ROM 500/16x","Lecteur de CD 500 Mo, vitesse 16x."
1742,"FRC","CD-ROM 500/16x","Lecteur de CD 500 Mo, vitesse 16x."
1742,"HU","CD-ROM 500/16x","CD-meghajt?, csak olvashat?, 16-szoros sebess?g?, 500 MB maxim?lis kapacit?s"
1742,"I","CD-ROM 500/16x","Unit? CD, sola lettura, velocit? 16x, capacit? massima 500 MB."
1742,"IW","CD-ROM 500/16x","???? CD, ?????? ????, ?????? 16x, ?????? ???????? ?? 500 MB."
1742,"JA","CD-ROM 500/16x","CD???????????16???????500MB?"
1742,"KO","CD-ROM 500/16x","CD ????, ?? ??, 16??, ?? ?? 500MB."
1742,"N","CD-ROM 500/16x","CD-stasjon, bare lesing, hastighet 16x, maksimal kapasitet 500 MB."
1742,"NL","CD-ROM 500/16x","CD-ROM-station, alleen-lezen, 16x snelheid, maximumcapaciteit 500 MB."
1742,"PL","CD-ROM 500/16x","Stacja CD, tylko do odczytu, szybko?? 16x, maks. pojemno?? 500 MB."
1742,"PT","CD-ROM 500/16x","Unidade de CD, s? de leitura, velocidade 16x, capacidade m?xima de 500 MB."
1742,"PTB","CD-ROM 500/16x","Unidade de CD, somente leitura, velocidade de 16x, capacidade m?xima 500 MB."
1742,"RO","CD-ROM 500/16x","Unitate CD-ROM de 500 MO, vitez? 16x (ReadOnly)."
1742,"RU","CD-ROM 500/16x","???????? ???????-??????, ?????? ??????, ???????? 16x, ???????????? ??????? 500 ??."
1742,"S","CD-ROM 500/16x","CD-enhet, endast f?r uppspelning, hastighet 16x, maximal kapacitet 500 MB."
1742,"SF","CD-ROM 500/16x","16-nopeuksinen lukeva CD-ROM-asema, enimm?iskapasiteetti 500 Mt."
1742,"SK","CD-ROM 500/16x","CD mechanika, len na ??tanie, 16-r?chlostn?, maxim?lna kapacita 500 MB."
1742,"TH","CD-ROM 500/16x","????? CD ????????????????? ???????? 16x ???????????? 500 MB"
1742,"TR","CD-ROM 500/16x","CD s?r?c?, salt okunur, h?z 16x, maksimum kapasite 500 MB."
1742,"US","CD-ROM 500/16x","CD drive, read only, speed 16x, maximum capacity 500 MB."
1742,"ZHS","CD-ROM 500/16x","?? CD ???, 16 ??, ????? 500MB?"
1742,"ZHT","CD-ROM 500/16x","16 ???????????? 500 MB?"
1743,"AR","HD 18.2GB @10000 /E","??? ??? ????? - 18.2 ???? ????? ???? ??? 10.000 RPM. ???? ??? ??????? ?????? ????????? ?? ??????? ???????? ??? ?????????? ??????? ????? ????? ??? ????? ????????? ????? ?????? ??????? ?? ??????? RAID."
1743,"CA","HD 18.2GB @10000 /E","Unitat de disc dur externa - 18,2 GB, velocitat de fins a 10.000 rpm. Aquestes unitats han estat concebudes per a satisfer les exig?ncies dels entorns empresarials actuals amb dades cr?tiques i s?n ideals per a l'?s en aplicacions RAID."
1743,"CS","HD 18.2GB @10000 /E","Extern? pevn? disk - 18,2 GB, s ot??kami a? 10000 ot./min. Tyto disky jsou ur?eny pro dne?n? n?ro?n? podnikov? prost?ed?, kde je ukl?d?n? dat rozhoduj?c?, a jsou ide?ln? pro pou?it? v aplikac?ch RAID."
1743,"D","HD 18.2GB @10000 /E","Externes Festplattenlaufwerk - 18,2 GB, Geschwindigkeit bis zu 10.000 RPM. Diese Laufwerke sind zur Benutzung in den heutigen datenkritischen Umgebungen ausgelegt und eignen sich besonders f?r RAID-Anwendungen."
1743,"DK","HD 18.2GB @10000 /E","Ekstern harddisk - 18,2 GB, med hastigheder p? op til 10,000 RPM. Disse diske er beregnet til brug i nutidens kr?vende, datakritiske milj?er og er ideelle til brug i RAID-applikationer."
1743,"E","HD 18.2GB @10000 /E","Disco duro externo: 18,2 GB, con un ratio de 10.000 RPM. Estas unidades est?n dise?adas para el uso en los entornos de negocio actuales, en los que es imprescindible la disponibilidad de datos cr?ticos, y son ideales para aplicaciones RAID."
1743,"EL","HD 18.2GB @10000 /E","?????????? ?????? ??????? ?????? - 18,2 GB, ?????? ????? ??? 10.000 RPM. ????? ?? ?????? ????? ?????????? ??? ?? ????????? ??? ?????????? ??? ????????? ????????????? ??? ???????????? ??? ????? ???????? ??? ????? ?? ????????? RAID."
1743,"ESA","HD 18.2GB @10000 /E","Disco duro externo: 18,2 GB, con un ratio de 10.000 RPM. Estas unidades est?n dise?adas para el uso en los entornos de negocio actuales, en los que es imprescindible la disponibilidad de datos cr?ticos, y son ideales para aplicaciones RAID."
1743,"F","HD 18.2GB @10000 /E","Unit? de disque dur (externe) 18.2 Go, 10 000 RPM. Ce type d'unit? vise ? satisfaire la demande actuelle, notamment dans les environnements de donn?es critiques d'entreprise, et s'av?re id?al pour les applications RAID."
1743,"FRC","HD 18.2GB @10000 /E","Unit? de disque dur (externe) 18.2 Go, 10 000 RPM. Ce type d'unit? vise ? satisfaire la demande actuelle, notamment dans les environnements de donn?es critiques d'entreprise, et s'av?re id?al pour les applications RAID."
1743,"HU","HD 18.2GB @10000 /E","12 GB-os merevlemez (k?ls?), SCSI, 7200-as fordulatsz?m. Ezek a meghajt?k megfelelnek a jelenkor k?vetelm?nyeinek ?s adatkritikus v?llalati k?rnyezeteinek, ?s ide?lisak RAID-alkalmaz?sokban t?rt?n? felhaszn?l?shoz. Univerz?lis kieg?sz?t?k?szletek vannak konfigur?lva ?s el?zetesen felszerelve a megfelel? gyorcser?j? t?lc?ba az azonnali v?llalati kiszolg?l?ba vagy t?rol?rendszerbe t?rt?n? telep?t?shez."
1743,"I","HD 18.2GB @10000 /E","Unit? disco rigido esterna da 18,2 GB, velocit? fino a 10.000 RPM. Sono state progettate per l'uso in ambienti data-critical e sono ideali per le applicazioni RAID."
1743,"IW","HD 18.2GB @10000 /E","???? ???? ???? ??????, ??? ?????? ?? 18.2GB, ?? ?????? ?? ?? 10,000 RPM. ?????? ??? ??????? ?????? ??????? ??????? ????????? ?? ?????? ???? ??? ???????? ?????? ??????? RAID."
1743,"JA","HD 18.2GB @10000 /E","???????????????? - 18.2GB???10,000RPM????????????????????????????????????????????????????RAID??????????????????"
1743,"KO","HD 18.2GB @10000 /E","?? ?? ???? ??? - 18.2GB, 10,000RPM. ??? ????? ?? ??? ??? ??? ?? ??? ??? ?? ?????? RAID ?? ????? ??????."
1743,"N","HD 18.2GB @10000 /E","Ekstern harddiskstasjon - 18,2 GB, med hastighet opptil 10.000 RPM. Disse stasjonene er beregnet p? bruk i dagens krevende, datakritiske bedriftsmilj?er, og de er ideelle for bruk i RAID-applikasjoner."
1743,"NL","HD 18.2GB @10000 /E","Externe vaste schijf - 18,2 GB, tot maximaal 10.000 RPM. Deze stations zijn ontworpen voor gebruik in de hedendaagse, veeleisende omgevingen waar gegevens van levensbelang zijn. Ze zijn uitermate geschikt voor gebruik in RAID-toepassingen."
1743,"PL","HD 18.2GB @10000 /E","Zewn?trzny dysk twardy 18,2 GB, maksymalnie 10 000 obr./min. Niezawodny, idealny do uk?ad?w RAID."
1743,"PT","HD 18.2GB @10000 /E","Unidade de disco r?gido externa - 18,2 GB, com velocidades at? 10000 RPM. Estas unidades destinam-se a ser utilizadas nos actuais ambientes empresariais exigentes, cr?ticos em termos de dados e s?o ideais para utiliza??o em aplica??es RAID."
1743,"PTB","HD 18.2GB @10000 /E","Unidade de disco r?gido externa - 18,2 GB, com at? 10.000 RPM. Essas unidades destinam-se ao uso nos ambientes cr?ticos e exigentes de hoje e s?o ideais para utiliza??o em aplica??es RAID."
1743,"RO","HD 18.2GB @10000 /E","Unitate disc dur extern - 18,2 GO, p?n? la 10.000 RPM. Aceste unit??i sunt destinate cererii din mediile de ?ntreprindere, cu date critice ?i sunt ideale pentru utilizarea aplica?iilor RAID."
1743,"RU","HD 18.2GB @10000 /E","??????? ?????????? ?? ??????? ?????? - ??????? 18,2 ??, ???????? ???????? ?? 10000 ??/???. ?????? ?????????? ????????????? ??? ????????????? ? ???????? ??????????? ???????????, ????????????? ?????? ?????????? ? ???????? ??????????, ? ???????? ??? ?????????? ? ?????????? ???????? RAID."
1743,"S","HD 18.2GB @10000 /E","Extern h?rddiskenhet p? 18,2 GB och upp till 10 000 rpm. Enheterna ?r avsedda f?r anv?ndning i dagens kr?vande, uppgiftskritiska f?retagsmilj?er och ?r idealiska f?r anv?ndning i RAID-applikationer."
1743,"SF","Kiintolevy 18,2 Gt, kierrosluku 10 000 /E","Ulkoinen kiintolevyasema, jonka kapasiteetti on 18,2 Gt ja py?rint?nopeus jopa 10 000 kierrosta minuutissa. N?m? levyasemat on tarkoitettu vaativaan k?ytt??n, joka edellytt?? tietojen varmaa k?sittely? yrityksiss?. Asemat sopivat hyvin k?ytett?viksi RAID-sovelluksien kanssa."
1743,"SK","HD 18.2GB @10000 /E","Extern? pevn? diskov? jednotka - 18,2 GB, r?chlos? a? do 10 000 ot./min. Tieto jednotky s? ur?en? na d?ta n?ro?n? podnikov? prostredie a s? ide?lne na pou?itie v aplik?ci?ch RAID."
1743,"TH","HD 18.2GB @10000 /E","???????????????? 18.2 GB ????????? ?????????????? 10,000 RPM ????????????????????????????????????????????????????????????????????????? ????????????????????????????? RAID"
1743,"TR","HD 18.2GB @10000 /E","Harici sabit disk s?r?c? - 18,2 GB, en ?ok 10.000 RPM h?za sahiptir. Bu s?r?c?ler, bug?n?n titiz, verilerin kritik ?nem ta??d??? kurulu? ortamlar?nda kullan?lmak ?zere tasarlanm??t?r ve RAID uygulama yaz?l?mlar?nda kullanmak i?in idealdir."
1743,"US","HD 18.2GB @10000 /E","External hard drive disk - 18.2 GB, rated up to 10,000 RPM. These drives are intended for use in today's demanding, data-critical enterprise environments and are ideal for use in RAID applications."
1743,"ZHS","HD 18.2GB @10000 /E","?? 18.2GB ?????, ?? 10,000 RPM???????????????, ? RAID ????????"
1743,"ZHT","HD 18.2GB @10000 /E","18.2 GB ?????????? 10,000 RPM. ????????????????????????????? RAID ?????"
1745,"AR","???? SCSI 20/WD-?D","20 ????? ?? ???? ??? ???? ??? ???? ???? ?????"
1745,"CA","Cable SCSI 20/WD->D","Cable ample SCSI2 de 6 m d'emmagatzematge de disc a emmagatzematge de disc"
1745,"CS","Kabel SCSI 20/WD->D","Kabel na propojen? SCSI2 Wide Disk Store a Disk Store"
1745,"D","Cable SCSI 20/WD->D","SCSI2 Wide Disk Store f?r Kabel"
1745,"DK","Kabel SCSI 20/WD->D","SCSI2l Wide Disk Store til Disk Store-kabel, 20 fod"
1745,"E","Cable SCSI 20/WD->D","Cable SCSI2 de Amplio Almacenamiento en Disco a Almacenamiento en Disco de 6,1 m (20 pies)"
1745,"EL","??????? SCSI 20/WD->D","????? ??????? 6 ?????? SCSI2 ??? ??????? ?????????? ??????????? ??????"
1745,"ESA","Cable SCSI 20/WD->D","Cable SCSI2 de Amplio Almacenamiento en Disco a Almacenamiento en Disco de 6,1 m (20 pies)"
1745,"F","Cable SCSI 20/WD->D","Cordon adaptateur SCSI2 WD-D 20 pieds"
1745,"FRC","Cable SCSI 20/WD->D","Cordon adaptateur SCSI2 WD-D 20 pieds"
1745,"HU","SCSI 20/WD->D k?bel","20 l?b hossz? SCSI2 WD -> D k?bel"
1745,"I","Cavo SCSI 20/WD->D","Ampia capacit? di archiviazione su disco SCSI2 20 ft per cavo archiviazione su disco"
1745,"IW","??? SCSI 20/WD->D","??? ????? ???? ?????? ???? ???, 6 ??? SCSI2"
1745,"JA","????SCSI 20/WD->D","SCSI2 Wide Disk Store??Disk Store???????6m"
1745,"KO","??? SCSI 20/WD->D","20?? SCSI2 ??? ??? ?? ??? ???"
1745,"N","Kabel SCSI 20/WD->D","Kabel, 20-fots SCSI2 bred disklager til disklager"
1745,"NL","Kabel SCSI 20/WD->D","SCSI2 Wide Disk Store- naar Disk Store-kabel (6 mtr)"
1745,"PL","Kabel SCSI 20/WD->D","6-metrowy kabel SCSI2 szeroki dyskowy na dyskowy."
1745,"PT","Cabo SCSI 20/WD->D","Cabo SCSI2 de 20 p?s (6,1 metros) Wide Disk Store to Disk Store"
1745,"PTB","Cabo SCSI 20/WD->D","Armazenamento de Disco Amplo SCSI2 de 20 p?s para Material de Armazenamento de Disco"
1745,"RO","Cablu SCSI 20/WD->D","Cablu SCSI2 de tip WD sau D, de 20 picioare"
1745,"RU","?????? SCSI 20/WD->D","?????? SCSI2 Wide Disk Store - Disk Store ?????? 20 ?????"
1745,"S","Kabel SCSI 20/WD->D","SCSI2-kabel p? 6 m f?r disklagringar i WAN-milj?"
1745,"SF","Kaapeli SCSI 20/WD->D","6,0 metrin SCSI2 Wide Disk Store ->Disk Store -kaapeli."
1745,"SK","K?bel SCSI 20/WD->D","20-stopov? SCSI2 Wide Disk Store na Disk Store Cable"
1745,"TH","????????? SCSI 20/WD->D","????????? SCSI2 ??? Wide ??????????????????????????????? ??????? 20 ???"
1745,"TR","Kablo SCSI 20/WD->D","6,08 m SCSI2 Geni? Disk Deposundan Disk Deposuna Kablo"
1745,"US","Cable SCSI 20/WD->D","20ft SCSI2 Wide Disk Store to Disk Store Cable"
1745,"ZHS","?? SCSI 20/WD->D","?? SCSI2 ????????????????, 20 ??"
1745,"ZHT","?? SCSI 20/WD->D","20?? SCSI2 ?????????????"
1748,"AR","PS 220V /EUR","??? ???? ???? 220 ???? - ??????"
1748,"CA","PS 220V /EUR","Tipus de font d'alimentaci? de 220 Volts - Europa"
1748,"CS","PS 220V /EUR","Nap?jec? zdroj 220 Volt? - typ pro Evropu"
1748,"D","PS 220V /EUR","220 Volt Stromversorgung - Europa"
1748,"DK","PS 220V /EUR","220V str?mforsyning, type - Europa"
1748,"E","PS 220V /EUR","Tipo de fuente de alimentaci?n de 220 V: Europa"
1748,"EL","PS 220V /EUR","?????????? 220 Volt - ?????????? ?????"
1748,"ESA","PS 220V /EUR","Tipo de fuente de alimentaci?n de 220 V: Europa"
1748,"F","PS 220V /EUR","Alimentation 220 V - Europe"
1748,"FRC","PS 220V /EUR","Alimentation 220 V - Europe"
1748,"HU","PS 220V /EUR","220 voltos t?pegys?g - eur?pai"
1748,"I","PS 220V /EUR","Tipo alimentazione 220 Volt - Europa"
1748,"IW","PS 220V /EUR","??? ??? 220V - ??????"
1748,"JA","PS 220V /EUR","220V??????? - ?????"
1748,"KO","PS 220V /EUR","220V ?? ??? ?? - ??"
1748,"N","PS 220V /EUR","220 V str?mforsyningsenhet - Europa"
1748,"NL","PS 220V /EUR","220V voeding type - Europa"
1748,"PL","PS 220V /EUR","Zasilacz 220 V - standard europejski."
1748,"PT","PS 220V /EUR","Fonte de Alimenta??o de 220 Volts - Europa"
1748,"PTB","PS 220V /EUR","Tipo de alimenta??o de 220 Volts - Europa"
1748,"RO","PS 220V /EUR","Tip de surs? de alimentare 220V - Europa"
1748,"RU","PS 220V /EUR","???? ??????? 220 ? - ??? ??????"
1748,"S","PS 220V /EUR","Kraftaggregat f?r 200 V - Europa"
1748,"SF","Virtal?hde 220V /EUR","220 voltin virtal?hde eurooppalaiseen s?hk?j?rjestelm??n."
1748,"SK","PS 220V /EUR","220 V zdroj - Eur?pa"
1748,"TH","PS 220V /EUR","??????????????????? 220 ????? ???????????"
1748,"TR","PS 220V /EUR","220 Volt G?? kayna?? tipi - Avrupa"
1748,"US","PS 220V /EUR","220 Volt Power supply type - Europe"
1748,"ZHS","PS 220V /EUR","220 ????? - ??"
1748,"ZHT","PS 220V /EUR","220 ????????? - ??"
1749,"AR","DIMM - 256MB","DIMM ???????: RAM ??? 256 ???? ????. (SDRAM 100 ???? ????? ????)"
1749,"CA","DIMM - 256MB","Mem?ria DIMM: RAM de 256 MB. (SDRAM registrada a 100 MHz)"
1749,"CS","DIMM - 256MB","Pam?? DIMM: RAM 256 MB. (100-MHz SDRAM s registrem)"
1749,"D","DIMM - 256MB","Memory DIMM: RAM 256 MB. (100-MHz registrierter SDRAM)"
1749,"DK","DIMM - 256MB","DIMM-hukommelse: RAM 256 MB. (100-MHz registreret SDRAM)"
1749,"E","DIMM - 256MB","Memoria DIMM: 256 MB de RAM. (SDRAM Registrada de 100 MHz)"
1749,"EL","DIMM - 256MB","????? DIMM: RAM 256 MB. (???????????? SDRAM 100-MHz)"
1749,"ESA","DIMM - 256MB","Memoria DIMM: 256 MB de RAM. (SDRAM Registrada de 100 MHz)"
1749,"F","DIMM - 256MB","M?moire DIMM : RAM 256 Mo (SDRAM inscrite 100 MHz)"
1749,"FRC","DIMM - 256MB","M?moire DIMM : RAM 256 Mo (SDRAM inscrite 100 MHz)"
1749,"HU","DIMM - 256MB","Mem?ria-DIMM: RAM - 256 MB (100 MHz-es regisztr?lt SDRAM)"
1749,"I","DIMM - 256MB","Memoria DIMM; RAM da 256 MB. (SDRAM registrata da 100 MHz)"
1749,"IW","DIMM - 256MB","?????? DIMM: RAM 256 MB.? (SDRAM ???? 100-MHz)"
1749,"JA","DIMM - 256MB","????DIMM: RAM 256MB?(100-MHz???SDRAM)"
1749,"KO","DIMM - 256MB","??? DIMM: RAM 256MB. (100MHz ??? SDRAM)"
1749,"N","DIMM - 256MB","Minne-DIMM: RAM 256 MB. (100 MHz registrert SDRAM)"
1749,"NL","DIMM - 256MB","DIMM-geheugen: RAM 256 MB. (100-MHz geregistreerde SDRAM)"
1749,"PL","DIMM - 256MB","Pami?? DIMM: RAM 256 MB. (100-MHz SDRAM)"
1749,"PT","DIMM - 256MB","DIMM de Mem?ria: RAM 256 MB. (SDRAM de 100-MHz Registada)"
1749,"PTB","DIMM - 256MB","DIMM de Mem?ria: 256 MB RAM. (SDRAM Registrada de 100-MHz)"
1749,"RO","DIMM - 256MB","DIMM de memorie: RAM 256 MO. (SDRAM ?nregistrat 100MHz)"
1749,"RU","DIMM - 256MB","?????? ?????? DIMM: ??? 256 ??. (SDRAM ? ??????????? ???????? 100 ???, ???????????.)"
1749,"S","DIMM - 256MB","DIMM-minne: RAM 256 MB. (100 MHz registrerat SDRAM)"
1749,"SF","DIMM - 256 Mt","DIMM-muisti: RAM 256 Mt. (100 MHz Registered SDRAM)"
1749,"SK","DIMM - 256MB","Pam??ov? DIMM: RAM 256 MB. (100-MHz registrovan? SDRAM)"
1749,"TH","DIMM - 256MB","??????????? DIMM: RAM 256 MB (SDRAM ?????????????????? 100-MHz)"
1749,"TR","DIMM - 256MB","Bellek DIMM: RAM 256 MB. (100-MHz Kay?tl? SDRAM)"
1749,"US","DIMM - 256MB","Memory DIMM: RAM 256 MB. (100-MHz Registered SDRAM)"
1749,"ZHS","DIMM - 256MB","DIMM ???: 256MB RAM?(100MHz ?? SDRAM)"
1749,"ZHT","DIMM - 256MB","??? DIMM?RAM 256 MB?(100-MHz ??? SDRAM)"
1750,"AR","DIMM - 2GB","DIMM ???????: RAM? ??? 2 ???? ????."
1750,"CA","DIMM - 2GB","Mem?ria DIMM: RAM, 2 GB de capacitat."
1750,"CS","DIMM - 2GB","Pam?? DIMM: RAM, kapacita 2 GB."
1750,"D","DIMM - 2GB","Memory DIMM: RAM, 2 GB Kapazit?t"
1750,"DK","DIMM - 2GB","DIMM-hukommelse: RAM, 2 GB kapacitet."
